python,excel,hadoop,spark,aws,tableau,big_data,Company Age,Rating_Scaled,Salary_Estimate_Min_Scaled,Salary_Estimate_Max_Scaled,Founded_Normalized,Size_Min_Normalized,Size_Max_Normalized,Revenue_Min_Normalized,Revenue_Max_Normalized,Job_Title_encoded,Salary_Estimate_encoded,Job_Description_encoded,Company_Name_encoded,Location_encoded,Headquarters_encoded,Size_encoded,Type_of_ownership_encoded,Industry_encoded,Sector_encoded,Revenue_encoded,second_part_encoded,Salary_Estimate_Adjusted_encoded,Size_Adjusted_encoded,Revenue_Adjusted_encoded,Rating_Discretized_encoded,Job_Title_Adjusted_encoded
0,0,0,0,0,0,0,40.0,0.6477090032154349,0.18604651162790697,-0.021739130434782608,-0.6957335977888723,1.2625023047102046,1.3324585631576666,2.061825996922973,1.8824089170959277,163,29,184,194,76,136,4,2,9,11,5,6,29,4,5,3,5
1,1,0,0,0,1,0,50.0,-0.10229099678456591,0.18604651162790697,-0.021739130434782608,-1.0255788809718496,0.21164650619442762,0.08815978331154549,-0.31381161336992713,-0.6184112123992082,49,29,117,373,36,78,5,1,2,1,9,3,29,5,9,2,5
0,0,1,0,0,0,0,42.0,-0.8522909967845657,0.18604651162790697,-0.021739130434782608,-0.7679536558907842,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,154,29,140,385,18,74,5,2,24,10,4,9,29,5,4,2,3
1,0,0,0,1,0,0,12.0,-1.227290996784566,0.18604651162790697,-0.021739130434782608,0.756986317316831,-0.6765615067935075,-0.7999597739456867,-1.1620800910808233,-1.2676470444971524,34,29,480,425,39,97,6,1,5,3,2,5,29,6,2,1,3
1,1,1,0,1,0,0,84.0,0.27270900321543395,0.18604651162790697,-0.021739130434782608,-1.713101781054242,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,99,29,41,166,76,151,1,2,9,11,4,9,29,1,4,3,5
1,0,0,0,0,0,0,10.0,-0.2272909967845655,0.18604651162790697,-0.021739130434782608,0.900807676340015,1.6125628160672922,1.3324585631576666,-1.5729695426018113,-1.7591915334741144,49,29,132,329,18,166,1,2,17,11,8,2,29,1,8,2,5
0,1,0,1,0,0,0,56.0,-0.8522909967845657,0.18604651162790697,-0.021739130434782608,-1.1896947143506815,0.5105920190080067,0.9613414204506701,2.061825996922973,1.8824089170959277,121,29,255,20,54,141,2,2,32,8,5,6,29,2,5,2,1
0,1,0,0,0,1,0,10.0,1.2727090032154351,0.18604651162790697,-0.021739130434782608,0.900807676340015,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,27,29,69,48,88,121,6,10,55,14,4,9,29,6,4,3,1
1,0,0,0,0,0,0,11.0,-0.47729099678456577,0.18604651162790697,-0.021739130434782608,0.8280775978705571,1.2625023047102046,1.3324585631576666,2.061825996922973,1.8824089170959277,51,29,45,237,35,218,4,2,2,1,5,6,29,4,5,2,5
1,0,0,0,0,0,0,7.0,1.3977090032154347,0.18604651162790697,-0.021739130434782608,1.1292041406050182,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,34,29,65,293,15,31,0,1,9,11,4,9,29,0,4,3,3
1,0,1,1,1,1,0,27.0,0.14770900321543437,0.18604651162790697,-0.021739130434782608,-0.13554411990882287,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,49,29,367,263,73,166,2,6,11,4,4,9,29,2,4,2,5
1,0,0,0,0,0,0,7.0,-0.3522909967845656,0.18604651162790697,-0.021739130434782608,1.1292041406050182,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,49,29,333,354,55,141,0,1,24,10,4,9,29,0,4,2,5
1,1,1,1,0,0,0,21.0,0.14770900321543437,0.18604651162790697,-0.021739130434782608,0.1851975390679255,-0.6765615067935075,-0.7999597739456867,-1.5729695426018113,-1.7591915334741144,151,29,264,83,3,6,6,1,9,11,8,2,29,6,8,2,5
1,0,0,0,0,0,0,56.0,-0.8522909967845657,0.18604651162790697,-0.021739130434782608,-1.1896947143506815,0.5105920190080067,0.9613414204506701,2.061825996922973,1.8824089170959277,31,29,165,20,54,141,2,2,32,8,5,6,29,2,5,2,3
0,0,0,0,0,0,0,4.0,1.3977090032154347,0.18604651162790697,-0.021739130434782608,1.3737292346683114,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,110,29,48,33,82,198,6,1,5,3,4,9,29,6,4,3,10
1,0,0,0,0,0,0,23.0,1.1477090032154345,0.18604651162790697,-0.021739130434782608,0.07334387229236966,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,34,29,308,151,10,24,3,1,24,10,9,3,29,3,9,3,3
1,1,0,0,0,1,0,17.0,0.7727090032154346,0.18604651162790697,-0.021739130434782608,0.4248739513300698,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,29,404,365,23,18,6,1,11,4,4,9,29,6,4,3,5
1,0,0,1,0,0,0,8.0,1.022709003215435,0.18604651162790697,-0.021739130434782608,1.0513327830641106,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,139,29,20,336,76,177,6,1,31,11,4,9,29,6,4,3,3
1,0,0,0,1,0,0,11.0,0.7727090032154346,0.18604651162790697,-0.021739130434782608,0.8280775978705571,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,140,29,269,267,35,129,5,1,17,11,4,9,29,5,4,3,11
1,0,1,1,1,0,0,17.0,0.3977090032154347,0.18604651162790697,-0.021739130434782608,0.4248739513300698,-0.6765615067935075,-0.7999597739456867,-0.6556729386873333,-0.9275663094832906,34,29,187,185,96,222,6,2,1,4,6,8,29,6,6,3,3
1,1,0,0,0,0,0,17.0,-0.6022909967845659,0.18604651162790697,-0.021739130434782608,0.4248739513300698,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,14,29,315,248,77,189,6,1,43,20,4,9,29,6,4,2,0
1,0,0,1,1,0,0,27.0,-0.10229099678456591,0.18604651162790697,-0.021739130434782608,-0.13554411990882287,1.2625023047102046,1.3324585631576666,2.061825996922973,1.8824089170959277,160,29,398,204,22,202,4,2,48,19,5,6,29,4,5,2,11
1,0,0,1,0,0,0,7.0,1.022709003215435,-0.023255813953488372,-0.5217391304347826,1.1292041406050182,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,24,25,428,76,171,6,1,27,11,4,9,24,6,4,3,5
1,0,0,0,0,0,0,9.0,-0.3522909967845656,-0.023255813953488372,-0.5217391304347826,0.9752134883580089,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,24,360,420,18,46,6,1,17,11,4,9,24,6,4,2,5
1,0,1,1,1,0,0,17.0,0.3977090032154347,-0.023255813953488372,-0.5217391304347826,0.4248739513300698,-0.6765615067935075,-0.7999597739456867,-0.6556729386873333,-0.9275663094832906,34,24,187,185,96,222,6,2,1,4,6,8,24,6,6,3,3
1,0,0,1,1,0,0,27.0,-0.10229099678456591,-0.023255813953488372,-0.5217391304347826,-0.13554411990882287,1.2625023047102046,1.3324585631576666,2.061825996922973,1.8824089170959277,160,24,398,204,22,202,4,2,48,19,5,6,24,4,5,2,11
0,0,0,0,0,0,0,7.0,1.3977090032154347,-0.023255813953488372,-0.5217391304347826,1.1292041406050182,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,49,24,181,265,76,177,0,1,17,11,4,9,24,0,4,3,5
1,0,1,1,1,0,0,12.0,1.2727090032154351,-0.023255813953488372,-0.5217391304347826,0.756986317316831,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,139,24,284,219,46,111,3,1,33,8,9,3,24,3,9,3,3
1,0,0,0,0,0,0,20.0,0.6477090032154349,-0.023255813953488372,-0.5217391304347826,0.243075724610346,-0.6765615067935075,-0.7999597739456867,-0.6556729386873333,-0.9275663094832906,34,24,478,115,22,141,6,1,1,4,6,8,24,6,6,3,3
1,0,0,1,0,1,0,11.0,-0.727290996784566,-0.023255813953488372,-0.5217391304347826,0.8280775978705571,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,49,24,186,252,45,107,2,1,9,11,4,9,24,2,4,2,5
0,0,0,0,0,0,0,8.0,-0.8522909967845657,-0.023255813953488372,-0.5217391304347826,1.0513327830641106,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,101,24,382,393,73,177,6,1,9,11,4,9,24,6,4,2,7
0,0,0,0,0,0,0,8.0,-0.8522909967845657,-0.023255813953488372,-0.5217391304347826,1.0513327830641106,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,101,24,382,393,73,177,6,1,9,11,4,9,24,6,4,2,7
1,0,1,1,1,0,0,12.0,1.2727090032154351,-0.023255813953488372,-0.5217391304347826,0.756986317316831,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,139,24,284,219,46,111,3,1,33,8,9,3,24,3,9,3,3
1,0,0,0,0,0,0,11.0,0.3977090032154347,-0.023255813953488372,-0.5217391304347826,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,24,442,408,76,179,3,1,33,8,4,9,24,3,4,3,5
1,0,1,1,0,1,0,29.0,0.7727090032154346,-0.023255813953488372,-0.5217391304347826,-0.2330089936801344,-0.16138828636805472,-0.2926697430029973,-0.6556729386873333,-0.9275663094832906,27,24,104,125,76,171,3,1,45,4,6,8,24,3,6,3,1
0,0,1,1,0,0,0,11.0,1.1477090032154345,-0.023255813953488372,-0.5217391304347826,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,34,24,167,28,65,151,3,1,55,14,4,9,24,3,4,3,3
0,0,0,0,0,0,0,26.0,-0.10229099678456591,-0.023255813953488372,-0.5217391304347826,-0.08510616381276483,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,40,24,155,182,37,93,5,6,53,16,4,9,24,5,4,2,3
0,0,0,0,0,1,0,22.0,-0.2272909967845655,-0.023255813953488372,-0.5217391304347826,0.1286299363226591,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,168,24,455,318,18,46,2,1,17,11,4,9,24,2,4,2,3
1,0,1,1,1,1,0,10.0,-0.727290996784566,-0.023255813953488372,-0.5217391304347826,0.900807676340015,-0.6765615067935075,-0.7999597739456867,-1.5729695426018113,-1.7591915334741144,140,24,405,375,76,177,6,1,15,13,8,2,24,6,8,2,11
1,0,0,0,0,0,0,65.0,-0.727290996784566,-0.023255813953488372,-0.5217391304347826,-1.396575225892912,1.2625023047102046,1.3324585631576666,2.0497975206655346,1.8581598184932973,1,24,7,228,50,19,4,6,20,9,0,4,24,4,0,2,5
1,0,0,0,0,0,0,10.0,1.3977090032154347,-0.023255813953488372,-0.5217391304347826,0.900807676340015,-1.7366447385630226,-1.5720775730416594,-1.1620800910808233,-1.2676470444971524,101,24,292,132,35,63,0,1,2,1,2,5,24,0,2,3,7
0,1,0,0,0,0,0,10.0,-0.10229099678456591,-0.023255813953488372,-0.5217391304347826,0.900807676340015,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,126,24,462,128,10,24,5,10,5,3,4,9,24,5,4,2,9
0,0,0,0,0,0,0,41.0,-0.6022909967845659,-0.023255813953488372,-0.5217391304347826,-0.7322613132335563,0.5105920190080067,0.9613414204506701,-1.1620800910808233,-1.2676470444971524,49,24,411,296,97,27,2,1,30,12,2,5,24,2,2,2,5
0,0,0,0,0,0,0,17.0,-1.8522909967845662,-0.023255813953488372,-0.5217391304347826,0.4248739513300698,0.21164650619442762,0.08815978331154549,-0.31381161336992713,-0.6184112123992082,128,24,101,105,76,176,5,1,5,3,9,3,24,5,9,1,10
0,0,0,0,0,0,0,23.0,-1.227290996784566,-0.023255813953488372,-0.5217391304347826,0.07334387229236966,-0.6765615067935075,-0.7999597739456867,-1.1620800910808233,-1.2676470444971524,49,24,92,143,16,32,6,1,5,3,2,5,24,6,2,1,5
0,0,0,0,0,1,0,56.0,0.6477090032154349,-0.023255813953488372,-0.5217391304347826,-1.1896947143506815,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,5,24,374,274,24,62,3,1,1,4,4,9,24,3,4,3,8
1,1,1,0,0,0,0,7.0,-1.227290996784566,-0.023255813953488372,-0.5217391304347826,1.1292041406050182,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,24,256,330,49,201,1,10,6,19,3,10,24,1,3,1,5
0,0,0,0,0,0,0,62.0,-1.4772909967845658,-0.023255813953488372,-0.5217391304347826,-1.3323895510378079,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,166,24,54,10,75,169,3,1,5,3,9,3,24,3,9,1,10
1,1,1,0,1,0,0,21.0,0.3977090032154347,-0.023255813953488372,-0.5217391304347826,0.1851975390679255,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,34,24,463,303,16,36,2,1,9,11,4,9,24,2,4,3,3
0,0,0,0,0,0,0,28.0,-0.47729099678456577,-0.023255813953488372,-0.5217391304347826,-0.18483657617052432,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,156,24,399,322,21,53,3,1,5,3,4,9,24,3,4,2,10
0,0,0,0,0,0,0,11.0,0.0,-0.023255813953488372,-0.5217391304347826,0.8280775978705571,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,80,24,99,100,34,141,6,1,5,11,4,9,24,6,4,2,9
1,1,0,0,0,0,0,60.0,0.3977090032154347,-0.023255813953488372,-0.5217391304347826,-1.2870278792742793,1.6125628160672922,1.3324585631576666,2.061825996922973,1.8824089170959277,155,24,70,422,76,127,1,1,5,3,5,6,24,1,5,3,11
1,0,0,0,1,0,0,11.0,0.7727090032154346,0.23255813953488372,0.6956521739130435,0.8280775978705571,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,49,0,268,267,35,129,5,1,17,11,4,9,0,5,4,3,5
1,0,1,1,0,1,0,26.0,0.6477090032154349,0.23255813953488372,0.6956521739130435,-0.08510616381276483,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,85,0,332,163,94,128,0,1,20,9,4,9,0,0,4,3,5
1,0,0,0,0,0,0,11.0,0.0,0.23255813953488372,0.6956521739130435,0.8280775978705571,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,101,0,323,315,73,141,6,1,5,11,4,9,0,6,4,2,7
0,0,0,0,0,0,0,54.0,-0.47729099678456577,0.23255813953488372,0.6956521739130435,-1.1375158111733816,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,0,130,218,30,166,1,2,2,1,3,10,0,1,3,2,5
1,0,0,1,1,0,0,17.0,0.7727090032154346,0.23255813953488372,0.6956521739130435,0.4248739513300698,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,0,421,111,76,177,3,1,9,11,4,9,0,3,4,3,5
1,1,0,0,1,1,0,77.0,0.27270900321543395,0.23255813953488372,0.6956521739130435,-1.6125730488082903,0.5105920190080067,0.9613414204506701,2.0497975206655346,1.8581598184932973,127,0,8,340,21,52,2,1,30,12,0,4,0,2,0,3,1
0,0,0,0,0,0,0,11.0,-0.47729099678456577,0.23255813953488372,0.6956521739130435,0.8280775978705571,1.2625023047102046,1.3324585631576666,2.061825996922973,1.8824089170959277,86,0,298,237,18,218,4,2,2,1,5,6,0,4,5,2,5
1,1,0,0,0,0,0,26.0,-1.4772909967845658,0.23255813953488372,0.6956521739130435,-0.08510616381276483,0.21164650619442762,0.08815978331154549,-0.6556729386873333,-0.9275663094832906,27,0,448,401,94,215,5,6,48,19,6,8,0,5,6,1,1
0,0,0,0,0,0,0,27.0,-0.6022909967845659,0.23255813953488372,0.6956521739130435,-0.13554411990882287,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,22,0,441,148,93,68,1,10,27,11,3,10,0,1,3,2,10
1,0,0,0,0,0,0,8.0,0.6477090032154349,0.23255813953488372,0.6956521739130435,1.0513327830641106,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,0,238,272,18,40,3,1,41,17,4,9,0,3,4,3,5
1,0,1,1,0,0,0,41.0,0.14770900321543437,0.23255813953488372,0.6956521739130435,-0.7322613132335563,1.2625023047102046,1.3324585631576666,2.061825996922973,1.8824089170959277,137,0,250,35,76,180,4,2,9,11,5,6,0,4,5,2,1
1,0,1,1,0,1,0,55.0,0.3977090032154347,0.23255813953488372,0.6956521739130435,-1.1639091861741893,1.2625023047102046,1.3324585631576666,2.0497975206655346,1.8581598184932973,137,0,389,35,76,88,4,2,42,4,0,4,0,4,0,3,1
1,0,1,1,1,0,0,66.0,-0.47729099678456577,0.23255813953488372,0.6956521739130435,-1.416988064703769,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,34,0,244,230,11,12,1,2,5,11,3,10,0,1,3,2,3
0,0,0,0,0,1,0,20.0,-1.9772909967845662,0.23255813953488372,0.6956521739130435,0.243075724610346,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,153,0,345,406,12,26,2,7,5,3,4,9,0,2,4,1,1
0,1,0,0,0,0,0,77.0,-0.6022909967845659,0.23255813953488372,0.6956521739130435,-1.6125730488082903,1.2625023047102046,1.3324585631576666,2.0754451967871415,1.8985132378437408,49,0,278,207,18,208,4,2,45,4,7,1,0,4,7,2,5
1,0,0,0,1,0,0,8.0,-0.727290996784566,0.23255813953488372,0.6956521739130435,1.0513327830641106,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,104,0,325,376,73,46,5,1,5,3,4,9,0,5,4,2,7
1,0,0,0,0,0,0,14.0,1.022709003215435,0.23255813953488372,0.6956521739130435,0.6195763724707549,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,0,78,61,73,165,3,1,17,11,4,9,0,3,4,3,5
1,0,1,0,0,0,0,9.0,0.022709003215434235,0.23255813953488372,0.6956521739130435,0.9752134883580089,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,141,0,88,309,55,141,3,1,17,11,4,9,0,3,4,2,11
1,1,0,0,0,0,0,70.0,-0.727290996784566,0.23255813953488372,0.6956521739130435,-1.494018142771509,0.5105920190080067,0.9613414204506701,2.0497975206655346,1.8581598184932973,27,0,56,245,76,176,2,10,4,8,0,4,0,2,0,2,1
1,0,0,0,1,0,0,8.0,-0.727290996784566,0.23255813953488372,0.6956521739130435,1.0513327830641106,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,136,0,329,376,18,46,5,1,5,3,4,9,0,5,4,2,12
1,0,0,0,1,0,0,25.0,0.6477090032154349,0.23255813953488372,0.6956521739130435,-0.033496681193719756,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,34,0,73,319,19,81,3,1,54,8,9,3,0,3,9,3,3
0,0,0,0,0,0,0,58.0,-0.2272909967845655,-0.813953488372093,-0.782608695652174,-1.239496730691907,0.5105920190080067,0.9613414204506701,-0.009681047683446194,1.8372815249332315,57,13,309,281,74,167,2,4,16,16,10,0,13,2,10,2,5
1,0,0,0,0,0,0,78.0,-0.47729099678456577,-0.813953488372093,-0.782608695652174,-1.627970545663664,0.5105920190080067,0.9613414204506701,-0.009681047683446194,1.8372815249332315,49,13,254,59,51,131,2,1,7,13,10,0,13,2,10,2,5
1,0,0,0,0,0,0,56.0,-0.3522909967845656,-0.813953488372093,-0.782608695652174,-1.1896947143506815,0.21164650619442762,0.08815978331154549,-0.31381161336992713,-0.6184112123992082,101,13,375,59,51,7,5,6,20,9,9,3,13,5,9,2,7
0,1,0,0,0,0,0,10.0,-0.10229099678456591,-0.813953488372093,-0.782608695652174,0.900807676340015,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,125,13,424,128,10,24,5,10,5,3,4,9,13,5,4,2,9
0,0,0,0,0,0,0,26.0,1.022709003215435,-0.813953488372093,-0.782608695652174,-0.08510616381276483,-0.16138828636805472,-0.2926697430029973,-0.6556729386873333,-0.9275663094832906,96,13,42,430,34,86,3,1,1,4,6,8,13,3,6,3,1
1,0,1,1,0,0,0,75.0,-0.47729099678456577,-0.813953488372093,-0.782608695652174,-1.5806681439827202,0.5105920190080067,0.9613414204506701,2.0497975206655346,1.8581598184932973,159,13,108,32,55,84,2,2,30,12,0,4,13,2,0,2,11
1,0,0,0,0,0,0,173.0,-0.727290996784566,-0.813953488372093,-0.782608695652174,-2.199187908555091,1.2625023047102046,1.3324585631576666,-0.009681047683446194,1.8372815249332315,49,13,172,41,57,122,4,2,2,1,10,0,13,4,10,2,5
1,0,0,0,0,1,0,15.0,0.022709003215434235,-0.813953488372093,-0.782608695652174,0.5531877519419706,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,137,13,27,221,76,177,6,2,31,11,4,9,13,6,4,2,1
1,0,0,1,0,0,0,172.0,-0.2272909967845655,-0.813953488372093,-0.782608695652174,-2.197637263848564,1.2625023047102046,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,99,13,199,234,13,200,4,1,30,12,3,10,13,4,3,2,5
1,0,0,0,0,0,0,19.0,0.022709003215434235,-0.813953488372093,-0.782608695652174,0.30229418027923616,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,119,13,354,254,76,175,5,2,5,3,4,9,13,5,4,2,3
1,0,0,0,0,0,0,47.0,0.14770900321543437,-0.813953488372093,-0.782608695652174,-0.9345250451764405,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,167,13,416,147,82,198,1,10,5,3,3,10,13,1,3,2,10
1,0,0,0,0,0,0,13.0,0.3977090032154347,-0.813953488372093,-0.782608695652174,0.6874976954125797,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,21,13,413,268,35,88,3,1,27,11,9,3,13,3,9,3,10
1,0,1,1,1,0,0,28.0,-0.3522909967845656,-0.813953488372093,-0.782608695652174,-0.18483657617052432,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,115,13,44,96,94,214,7,10,1,4,4,9,13,7,4,2,5
1,0,0,0,0,0,0,24.0,1.022709003215435,-0.813953488372093,-0.782608695652174,0.019310932515434982,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,116,13,436,332,76,178,5,10,9,11,4,9,13,5,4,3,7
1,0,0,0,1,0,0,12.0,0.27270900321543395,-0.813953488372093,-0.782608695652174,0.756986317316831,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,34,13,21,338,76,136,6,1,27,11,4,9,13,6,4,3,3
1,1,0,0,0,0,0,110.0,0.14770900321543437,-0.813953488372093,-0.782608695652174,-1.9692940964911667,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,114,13,60,34,32,33,1,2,5,3,3,10,13,1,3,2,5
1,0,0,0,0,0,0,11.0,1.3977090032154347,-0.813953488372093,-0.782608695652174,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,13,212,343,76,102,7,2,5,11,4,9,13,7,4,3,5
1,0,0,0,0,0,0,110.0,0.14770900321543437,-0.813953488372093,-0.782608695652174,-1.9692940964911667,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,142,13,61,34,55,33,1,2,5,3,3,10,13,1,3,2,11
1,0,0,1,1,0,0,11.0,0.5227090032154342,-0.813953488372093,-0.782608695652174,0.8280775978705571,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,13,14,202,76,185,6,1,5,11,4,9,13,6,4,3,5
0,0,0,0,0,0,0,105.0,-0.10229099678456591,-0.813953488372093,-0.782608695652174,-1.9315197735287997,1.2625023047102046,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,89,13,433,98,30,73,4,6,24,10,4,9,13,4,4,2,1
0,0,0,0,0,0,0,10.0,-0.10229099678456591,-0.813953488372093,-0.782608695652174,0.900807676340015,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,117,13,385,328,81,32,3,2,5,3,4,9,13,3,4,2,6
0,1,0,0,0,1,0,31.0,0.8977090032154341,-0.813953488372093,-0.782608695652174,-0.3260928005955757,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,4,13,37,158,17,38,5,1,33,8,4,9,13,5,4,3,1
1,0,0,0,0,0,0,8.0,0.27270900321543395,-0.27906976744186046,-0.5869565217391305,1.0513327830641106,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,52,18,446,407,73,215,6,1,31,11,4,9,18,6,4,3,5
0,0,0,0,0,0,0,31.0,-0.6022909967845659,-0.27906976744186046,-0.5869565217391305,-0.3260928005955757,-0.6765615067935075,-0.7999597739456867,-1.1620800910808233,-1.2676470444971524,49,18,471,352,18,46,6,1,1,4,2,5,18,6,2,2,5
1,1,0,0,0,0,0,15.0,0.27270900321543395,-0.27906976744186046,-0.5869565217391305,0.5531877519419706,-0.6765615067935075,-0.7999597739456867,-1.1620800910808233,-1.2676470444971524,49,18,90,99,50,130,6,1,11,4,2,5,18,6,2,3,5
1,0,0,0,0,0,0,69.0,-0.2272909967845655,-0.27906976744186046,-0.5869565217391305,-1.4754328584279177,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,101,18,472,250,30,119,5,2,2,1,4,9,18,5,4,2,7
1,0,1,0,0,0,0,15.0,0.6477090032154349,-0.27906976744186046,-0.5869565217391305,0.5531877519419706,-0.6765615067935075,-0.7999597739456867,-0.31381161336992713,-0.6184112123992082,34,18,19,326,76,177,6,1,9,11,9,3,18,6,9,3,3
0,0,0,0,0,0,0,27.0,0.022709003215434235,-0.27906976744186046,-0.5869565217391305,-0.13554411990882287,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,143,18,5,266,16,17,1,2,5,3,3,10,18,1,3,2,11
1,1,0,0,1,0,0,22.0,-0.3522909967845656,-0.27906976744186046,-0.5869565217391305,0.1286299363226591,0.5105920190080067,0.9613414204506701,2.0497975206655346,1.8581598184932973,34,18,373,18,47,129,2,1,42,4,0,4,18,2,0,2,3
0,0,0,0,0,0,0,11.0,0.7727090032154346,-0.27906976744186046,-0.5869565217391305,0.8280775978705571,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,45,18,270,267,35,129,5,1,17,11,4,9,18,5,4,3,5
0,0,0,0,0,0,0,24.0,-0.2272909967845655,-0.27906976744186046,-0.5869565217391305,0.019310932515434982,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,134,18,346,305,49,125,2,2,35,13,4,9,18,2,4,2,0
0,0,0,0,0,0,0,27.0,-1.227290996784566,-0.27906976744186046,-0.5869565217391305,-0.13554411990882287,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,93,18,179,310,90,105,3,2,37,16,9,3,18,3,9,1,1
1,0,0,1,0,0,0,12.0,1.3977090032154347,-0.27906976744186046,-0.5869565217391305,0.756986317316831,-1.7366447385630226,-1.5720775730416594,-2.4521402754179737,-2.148883082853397,59,18,444,294,3,224,0,1,27,11,1,7,18,0,1,3,5
